              1      100.00000        0.00000        0.00000 Y Y            100            173              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        4.19483E+001        0.00000E+000        3.86243E-012
       -0.87150        3.89844E+001        0.00000E+000        7.37282E-013
       -0.82300        3.67831E+001        0.00000E+000        5.53513E-013
       -0.77450        3.72461E+001        0.00000E+000        8.72221E-013
       -0.72600        3.24169E+001        0.00000E+000        7.66251E-013
       -0.67750        2.95644E+001        0.00000E+000        4.85473E-013
       -0.62900        3.01970E+001        0.00000E+000        6.93574E-013
       -0.58050        2.66576E+001        0.00000E+000        5.33014E-013
       -0.53200        2.31772E+001        0.00000E+000        4.43988E-013
       -0.48350        2.08573E+001        0.00000E+000        2.66685E-013
       -0.43500        1.83784E+001        0.00000E+000        2.81873E-013
       -0.38650        1.73411E+001        0.00000E+000        1.52487E-013
       -0.33800        1.35794E+001        0.00000E+000        1.64201E-013
       -0.28950        1.22342E+001        0.00000E+000        3.52111E-013
       -0.24100        1.07955E+001        0.00000E+000        4.17485E-013
       -0.19250        8.29499E+000        0.00000E+000        1.10792E-013
       -0.14400        6.83556E+000        0.00000E+000        3.01857E-013
       -0.09550        3.52197E+000        0.00000E+000        1.82362E-013
       -0.04700        1.09001E+000        0.00000E+000        1.13863E-013
        0.00150        9.55464E-001        0.00000E+000        2.32426E-013
        0.05000        1.50190E+000        0.00000E+000        1.68916E-013
        0.09850        4.09622E+000        0.00000E+000        2.61692E-013
        0.14700        6.53886E+000        0.00000E+000        7.55540E-014
        0.19550        8.51999E+000        0.00000E+000        1.78880E-013
        0.24400        9.66535E+000        0.00000E+000        2.36813E-013
        0.29250        1.26550E+001        0.00000E+000        1.09935E-012
        0.34100        1.41872E+001        0.00000E+000        3.06298E-013
        0.38950        1.68597E+001        0.00000E+000        3.22829E-013
        0.43800        1.89272E+001        0.00000E+000        3.41481E-013
        0.48650        2.01689E+001        0.00000E+000        2.48759E-013
        0.53500        2.38219E+001        0.00000E+000        3.67464E-013
        0.58350        2.59603E+001        0.00000E+000        3.25696E-013
        0.63200        2.80346E+001        0.00000E+000        5.97294E-013
        0.68050        2.93343E+001        0.00000E+000        3.17364E-013
        0.72900        3.25937E+001        0.00000E+000        3.60869E-013
        0.77750        3.52736E+001        0.00000E+000        4.27938E-013
        0.82600        3.38172E+001        0.00000E+000        6.45429E-013
        0.87450        4.17835E+001        0.00000E+000        1.66661E-012
        0.92300        3.94056E+001        0.00000E+000        4.19703E-013
        0.97150        4.36398E+001        0.00000E+000        8.77749E-013
