              1     1000.00000        0.00000        0.00000 X Y            100            174              0              0             40       -0.92000        1.02000        0.00000
       -0.92000        4.81825E+001        0.00000E+000        4.78380E-013
       -0.87150        4.53436E+001        0.00000E+000        1.24149E-012
       -0.82300        4.32319E+001        0.00000E+000        2.37281E-012
       -0.77450        4.10264E+001        0.00000E+000        3.30915E-012
       -0.72600        3.60947E+001        0.00000E+000        8.21440E-013
       -0.67750        3.39000E+001        0.00000E+000        4.59619E-013
       -0.62900        3.22554E+001        0.00000E+000        3.98441E-013
       -0.58050        2.96491E+001        0.00000E+000        2.39987E-013
       -0.53200        2.76603E+001        0.00000E+000        2.71288E-013
       -0.48350        2.56651E+001        0.00000E+000        2.91758E-013
       -0.43500        2.15591E+001        0.00000E+000        3.28592E-013
       -0.38650        1.90930E+001        0.00000E+000        1.46851E-013
       -0.33800        1.67969E+001        0.00000E+000        1.06698E-013
       -0.28950        1.43199E+001        0.00000E+000        1.23315E-013
       -0.24100        1.24526E+001        0.00000E+000        1.81766E-013
       -0.19250        1.00444E+001        0.00000E+000        2.30624E-013
       -0.14400        7.67812E+000        0.00000E+000        8.89350E-014
       -0.09550        4.75149E+000        0.00000E+000        1.23549E-013
       -0.04700        2.12502E+000        0.00000E+000        5.61141E-014
        0.00150        4.62873E-001        0.00000E+000        4.38600E-014
        0.05000        2.59616E+000        0.00000E+000        1.07315E-013
        0.09850        5.01968E+000        0.00000E+000        8.33774E-014
        0.14700        8.41213E+000        0.00000E+000        1.03051E-013
        0.19550        9.23267E+000        0.00000E+000        7.47552E-014
        0.24400        1.17945E+001        0.00000E+000        1.24651E-013
        0.29250        1.44570E+001        0.00000E+000        1.84980E-013
        0.34100        1.63141E+001        0.00000E+000        1.70943E-013
        0.38950        2.07478E+001        0.00000E+000        4.54210E-013
        0.43800        2.16147E+001        0.00000E+000        1.57583E-013
        0.48650        2.49436E+001        0.00000E+000        2.44957E-013
        0.53500        2.81990E+001        0.00000E+000        6.13544E-013
        0.58350        2.81803E+001        0.00000E+000        2.53776E-013
        0.63200        3.07015E+001        0.00000E+000        3.82303E-013
        0.68050        3.55145E+001        0.00000E+000        5.11432E-013
        0.72900        3.80757E+001        0.00000E+000        3.63170E-013
        0.77750        3.88662E+001        0.00000E+000        6.61669E-013
        0.82600        4.46922E+001        0.00000E+000        3.63760E-012
        0.87450        4.46646E+001        0.00000E+000        3.00150E-012
        0.92300        4.88610E+001        0.00000E+000        5.96088E-013
        0.97150        5.20981E+001        0.00000E+000        9.56803E-013
